date,open,high,low,close,volume
2003-02-26,11272.71,11501.19,11018.75,11291.93,200.90M
2003-02-27,11291.93,11509.96,11216.32,11486.83,164.02M
2003-02-28,11486.83,11574.44,11310.36,11574.44,129.22M
2003-03-03,11574.44,11574.44,10060.95,10128.88,180.67M
2003-03-04,10128.88,10620.71,10128.88,10616.13,215.87M
2003-03-05,10616.13,10983.09,10517.55,10815.49,299.16M
2003-03-06,10815.49,10879.69,10665.96,10841.80,-
2003-03-07,10841.80,10976.15,10757.16,10961.29,161.53M
2003-03-10,10961.29,11110.68,10731.89,10817.49,134.29M
2003-03-11,10817.49,10817.49,10516.77,10744.68,104.88M
2003-03-12,10744.68,10744.68,10518.19,10614.05,92.28M
2003-03-13,10614.05,10674.13,10391.72,10666.63,86.56M
2003-03-14,10666.63,10666.63,10453.59,10604.30,82.94M
2003-03-17,10604.30,10604.30,9269.96,9482.92,-
2003-03-18,9482.92,10581.50,9482.92,10581.50,197.41M
2003-03-19,10581.50,10581.50,9646.57,9938.21,227.38M
2003-03-20,9938.21,10152.89,9604.93,9644.31,161.57M
2003-03-21,9644.31,9644.31,8951.29,9406.56,180.32M
2003-03-24,9406.56,9406.56,8792.18,8892.65,112.31M
2003-03-25,8892.65,9333.54,8892.65,9187.88,199.63M
2003-03-26,9187.88,9721.85,9187.88,9408.46,151.12M
2003-03-27,9408.46,9572.25,9356.20,9572.25,113.68M
2003-03-28,9572.25,9631.43,9407.66,9631.43,112.77M
2003-03-31,9631.43,9644.90,9371.49,9475.09,94.73M
2003-04-01,9475.09,9773.83,9475.09,9773.83,122.67M
2003-04-02,9773.83,9874.53,9610.71,9804.88,191.39M
2003-04-03,9804.88,10200.90,9804.88,10153.15,192.95M
2003-04-04,10153.15,10504.17,10153.15,10415.02,270.60M
2003-04-07,10415.02,10777.81,10415.02,10742.99,220.55M
2003-04-08,10742.99,10775.27,10445.38,10512.85,225.20M
2003-04-09,10512.85,10896.99,10308.82,10886.18,253.34M
2003-04-10,10886.18,10892.42,10156.28,10629.66,393.08M
2003-04-11,10629.66,10745.92,10512.46,10565.92,229.53M
2003-04-14,10565.92,11103.38,10565.92,11103.38,-
2003-04-15,11103.38,11379.06,11103.38,11169.03,532.02M
2003-04-16,11169.03,11370.09,11100.15,11366.00,366.11M
2003-04-17,11366.00,11454.20,11135.61,11219.24,-
2003-04-18,11219.24,11341.03,11173.43,11254.04,-
2003-04-21,11254.04,11529.40,11254.04,11504.66,343.10M
2003-04-22,11504.66,11575.93,11366.41,11405.17,305.17M
2003-04-24,11405.17,11405.17,11066.85,11119.61,313.91M
2003-04-25,11119.61,11359.96,11095.37,11341.38,242.20M
2003-04-28,11341.38,11504.11,11268.40,11311.13,201.29M
2003-04-29,11311.13,11462.04,11232.82,11436.18,167.84M
2003-04-30,11436.18,11624.39,11436.18,11509.95,286.88M
2003-05-01,11509.95,11621.36,11410.23,11467.63,240.55M
2003-05-02,11467.63,11495.92,11248.63,11300.73,165.77M
2003-05-05,11300.73,11407.12,11095.45,11112.14,156.15M
2003-05-06,11112.14,11232.83,10838.50,10962.94,218.60M
2003-05-07,10962.94,10962.94,10608.65,10676.29,221.98M
2003-05-08,10676.29,10835.99,10676.29,10783.86,200.59M
2003-05-09,10783.86,10839.68,10576.35,10640.41,154.19M
2003-05-12,10640.41,10765.79,10621.50,10712.87,186.78M
2003-05-13,10712.87,10819.99,10521.89,10590.69,214.39M
2003-05-14,10590.69,10591.36,10352.62,10393.31,135.80M
2003-05-15,10393.31,10485.43,10167.68,10229.41,141.22M
2003-05-16,10229.41,10335.00,10222.46,10306.25,98.05M
2003-05-20,10306.25,10427.00,10184.39,10427.00,130.56M
2003-05-21,10427.00,10602.69,10384.87,10540.85,269.00M
2003-05-22,10540.85,10723.55,10540.85,10695.19,229.49M
2003-05-23,10695.19,11056.25,10694.80,11056.25,305.37M
2003-05-26,11056.25,11244.28,11014.68,11125.34,400.71M
2003-05-27,11125.34,11184.24,10975.55,11088.85,223.98M
2003-05-28,11088.85,11457.11,11088.85,11437.40,388.25M
2003-05-29,11437.40,11613.53,11368.73,11407.09,341.32M
2003-05-30,11407.09,11496.22,11315.05,11381.42,208.79M
2003-06-02,11381.42,11602.74,11379.99,11579.26,233.07M
2003-06-03,11579.26,11632.70,11223.02,11346.50,235.38M
2003-06-04,11346.50,11440.91,11036.96,11084.67,179.43M
2003-06-05,11084.67,11203.38,11003.89,11129.74,145.76M
2003-06-06,11129.74,11258.71,10928.72,10973.38,164.94M
2003-06-09,10973.38,10973.38,10652.75,10827.78,121.97M
2003-06-10,10827.78,10904.96,10629.66,10644.74,113.28M
2003-06-11,10644.74,10658.41,10441.09,10597.31,121.34M
2003-06-12,10597.31,10626.67,10396.32,10489.19,126.00M
2003-06-13,10489.19,10719.57,10473.83,10713.85,130.14M
2003-06-16,10713.85,11036.69,10659.43,11036.69,209.94M
2003-06-17,11036.69,11224.58,11036.69,11169.20,233.72M
2003-06-18,11169.20,11314.44,11020.61,11107.52,266.20M
2003-06-19,11107.52,11122.54,10858.80,10902.53,140.11M
2003-06-20,10902.53,10990.66,10745.16,10783.91,133.18M
2003-06-23,10783.91,10838.83,10683.87,10747.50,84.36M
2003-06-24,10747.50,10887.29,10710.17,10756.82,107.86M
2003-06-25,10756.82,10762.20,10650.99,10740.19,77.01M
2003-06-26,10740.19,10948.10,10740.19,10927.80,128.89M
2003-06-27,10927.80,11012.93,10922.15,10981.24,87.16M
2003-06-30,10981.24,10994.07,10814.57,10884.43,118.04M
2003-07-01,10884.43,10974.41,10682.42,10749.83,108.89M
2003-07-02,10749.83,10796.07,10636.74,10690.94,98.82M
2003-07-03,10690.94,10759.63,10602.66,10726.55,93.91M
2003-07-04,10726.55,10808.69,10429.11,10502.88,131.94M
2003-07-07,10502.88,10502.88,10181.72,10351.83,105.18M
2003-07-08,10351.83,10546.88,10286.92,10546.88,136.57M
2003-07-09,10546.88,10546.88,10268.87,10364.93,110.89M
2003-07-10,10364.93,10467.79,10331.09,10399.67,133.72M
2003-07-11,10399.67,10538.18,10370.69,10454.92,107.48M
2003-07-14,10454.92,10712.99,10454.92,10658.81,140.41M
2003-07-15,10658.81,10924.01,10652.31,10918.57,259.16M
2003-07-16,10918.57,10993.27,10750.88,10791.41,225.65M
2003-07-17,10791.41,10861.37,10685.83,10751.46,143.70M
2003-07-18,10751.46,10856.85,10724.02,10856.85,126.71M
2003-07-21,10856.85,10925.83,10755.93,10827.26,143.29M
2003-07-22,10827.26,10827.26,10508.01,10544.49,103.36M
2003-07-23,10544.49,10544.49,10359.00,10463.82,91.38M
2003-07-24,10463.82,10556.41,10319.29,10475.16,111.88M
2003-07-25,10475.16,10561.33,10439.34,10561.33,99.89M
2003-07-28,10561.33,10620.15,10512.54,10598.30,83.96M
2003-07-29,10598.30,10598.30,10418.30,10478.27,69.27M
2003-07-30,10478.27,10530.94,10403.62,10444.95,58.12M
2003-07-31,10444.95,10572.04,10419.82,10572.04,73.56M
2003-08-01,10572.04,10652.11,10519.10,10621.15,81.63M
2003-08-04,10621.15,11150.82,10621.15,11112.12,224.42M
2003-08-05,11112.12,11516.23,11112.12,11499.89,389.43M
2003-08-06,11499.89,11584.19,11255.62,11311.12,269.99M
2003-08-07,11311.12,11571.58,11305.90,11547.36,225.29M
2003-08-08,11547.36,11579.91,11449.19,11558.45,180.31M
2003-08-11,11558.45,11764.52,11467.79,11762.29,144.29M
2003-08-12,11762.29,11931.19,11721.50,11860.11,329.20M
2003-08-13,11860.11,12075.22,11858.87,11916.14,249.62M
2003-08-14,11916.14,11916.14,11669.70,11794.89,127.22M
2003-08-15,11794.89,11877.47,11660.22,11877.47,107.73M
2003-08-18,11877.47,11893.24,11600.88,11661.22,117.17M
2003-08-19,11661.22,11697.35,11478.68,11688.90,106.07M
2003-08-20,11688.90,11751.34,11514.22,11556.98,165.86M
2003-08-21,11556.98,11845.94,11519.41,11845.94,135.87M
2003-08-22,11845.94,12020.11,11761.62,12001.08,228.03M
2003-08-25,12001.08,12074.48,11751.96,11797.97,200.62M
2003-08-26,11797.97,11797.97,11659.90,11735.19,132.48M
2003-08-27,11735.19,11735.19,11494.03,11623.36,147.77M
2003-08-28,11623.36,11668.51,11411.74,11508.97,135.84M
2003-08-29,11508.97,11704.02,11487.42,11611.84,160.61M
2003-09-01,11611.84,11687.06,11571.26,11652.83,116.50M
2003-09-02,11652.83,11762.12,11579.02,11637.09,133.50M
2003-09-03,11637.09,11698.90,11601.05,11671.78,111.78M
2003-09-04,11671.78,11707.23,11543.22,11636.48,133.68M
2003-09-05,11636.48,11682.65,11566.66,11631.78,112.25M
2003-09-08,11631.78,11645.95,11514.58,11581.34,90.74M
2003-09-09,11581.34,11946.68,11469.84,11946.68,209.54M
2003-09-10,11946.68,12425.03,11946.68,12317.68,507.93M
2003-09-11,12317.68,12507.02,12215.76,12507.02,296.60M
2003-09-12,12507.02,12805.58,12507.02,12715.18,375.19M
2003-09-15,12715.18,12876.34,12604.20,12662.47,231.83M
2003-09-16,12662.47,13005.03,12602.95,13005.03,271.97M
2003-09-17,13005.03,13205.93,12872.78,12958.17,414.97M
2003-09-18,12958.17,13456.43,12958.17,13419.28,486.50M
2003-09-19,13419.28,13663.53,13353.86,13663.53,440.88M
2003-09-22,13663.53,14148.20,13663.53,13845.02,602.15M
2003-09-23,13845.02,14102.88,13689.36,14031.06,-
2003-09-24,14031.06,14117.14,13713.77,13798.30,318.26M
2003-09-25,13798.30,13976.17,13603.41,13935.67,320.91M
2003-09-26,13935.67,13944.87,13699.22,13758.78,195.93M
2003-09-29,13758.78,13758.78,13166.46,13255.87,225.56M
2003-09-30,13255.87,13412.19,12833.87,13055.90,239.47M
2003-10-01,13055.90,13444.01,13007.82,13444.01,255.10M
2003-10-02,13444.01,13880.49,13240.88,13880.49,387.32M
2003-10-03,13880.49,14417.23,13880.49,14210.22,721.39M
2003-10-06,14210.22,15719.71,14210.22,15719.71,964.35M
2003-10-07,15719.71,16442.73,15387.26,15482.66,1.01B
2003-10-08,15482.66,15699.86,15069.63,15147.76,583.90M
2003-10-09,15147.76,15215.49,14779.86,14906.97,485.17M
2003-10-10,14906.97,15461.11,14906.76,15420.60,416.38M
2003-10-13,15420.60,15692.10,15014.10,15064.83,453.92M
2003-10-14,15064.83,15317.17,14740.85,15023.00,499.08M
2003-10-15,15023.00,15461.35,15023.00,15382.24,393.08M
2003-10-16,15382.24,15755.71,15382.24,15596.80,521.50M
2003-10-17,15596.80,15598.57,15205.41,15381.93,276.28M
2003-10-20,15381.93,15453.43,15222.88,15358.65,230.08M
2003-10-21,15358.65,15653.48,15235.90,15595.26,257.08M
2003-10-22,15595.26,15664.76,15250.66,15300.35,286.59M
2003-10-23,15300.35,15374.04,14691.08,14829.49,244.50M
2003-10-24,14829.49,15033.34,14725.90,14866.31,180.54M
2003-10-27,14866.31,14866.31,14392.49,14564.75,166.15M
2003-10-28,14564.75,14712.29,14429.95,14673.40,94.57M
2003-10-30,14673.40,15454.59,14604.16,15379.72,394.53M
2003-10-31,15379.72,15776.24,15379.72,15754.34,409.21M
2003-11-03,15754.34,16341.19,15754.34,16341.19,498.26M
2003-11-04,16341.19,16540.92,16137.59,16268.25,437.07M
2003-11-05,16268.25,16460.69,15964.95,16408.33,389.09M
2003-11-06,16408.33,16408.33,15409.56,15536.77,384.92M
2003-11-07,15536.77,15758.82,15403.57,15708.07,313.93M
2003-11-10,15708.07,15793.71,15477.85,15528.61,158.97M
2003-11-11,15528.61,15666.13,15132.13,15224.14,265.08M
2003-11-12,15224.14,15771.44,15121.94,15771.44,345.65M
2003-11-13,15771.44,16134.52,15744.61,16056.58,433.74M
2003-11-14,16056.58,16280.58,15939.17,16080.67,373.14M
2003-11-17,16080.67,16180.72,15614.97,15687.13,323.55M
2003-11-18,15687.13,15928.65,15647.57,15760.45,222.51M
2003-11-19,15760.45,15982.50,15644.81,15780.20,225.42M
2003-11-20,15780.20,16021.50,14617.53,14617.53,170.07M
2003-12-01,14617.53,16007.59,14617.53,16007.59,264.06M
2003-12-02,16007.59,16264.64,15911.29,16242.00,314.45M
2003-12-03,16242.00,16491.08,16147.43,16389.59,345.28M
2003-12-04,16389.59,16746.16,16164.43,16271.86,-
2003-12-05,16271.86,16504.80,16242.60,16504.80,251.12M
2003-12-08,16504.80,16962.52,16504.80,16913.31,475.82M
2003-12-09,16913.31,17101.19,16776.51,16861.01,492.42M
2003-12-10,16861.01,16892.92,16504.94,16614.74,278.99M
2003-12-11,16614.74,16712.31,16472.15,16551.62,274.08M
2003-12-12,16551.62,17083.50,16551.62,16955.20,559.33M
2003-12-15,16955.20,17647.87,16955.20,17410.00,548.59M
2003-12-16,17410.00,17529.85,17158.04,17208.51,353.15M
2003-12-17,17208.51,17354.03,17126.66,17230.78,258.04M
2003-12-18,17230.78,17742.44,17230.78,17742.44,354.53M
2003-12-19,17742.44,18210.07,17742.44,18206.10,519.73M
2003-12-22,18206.10,18439.25,18045.64,18387.58,471.42M
2003-12-23,18387.58,18701.09,18184.73,18242.01,487.07M
2003-12-24,18242.01,18457.66,18141.08,18239.88,326.85M
2003-12-25,18239.88,18459.04,17535.73,17643.74,412.94M
2003-12-26,17643.74,17996.80,17628.03,17996.80,196.68M
2003-12-29,17996.80,18169.14,17859.26,17973.90,201.46M
2003-12-30,17973.90,18318.21,17973.90,18292.92,211.92M
2003-12-31,18292.92,18708.04,18292.92,18625.02,206.47M
2004-01-02,18625.02,19168.69,18625.02,19147.69,307.83M
2004-01-05,19147.69,19725.03,19147.69,19696.61,405.86M
2004-01-06,19696.61,19921.46,18932.86,19013.84,468.58M
2004-01-07,19013.84,19479.82,18670.54,19382.80,460.00M
2004-01-08,19382.80,19777.35,19320.73,19404.91,339.70M
2004-01-09,19404.91,19968.85,19404.91,19926.48,363.52M
2004-01-12,19926.48,20190.03,19467.30,19558.81,376.89M
2004-01-13,19558.81,19689.63,19250.72,19460.26,347.96M
2004-01-14,19460.26,19692.46,18736.59,18818.56,385.27M
2004-01-15,18818.56,19076.41,18449.11,18952.22,302.54M
2004-01-16,18952.22,19010.69,18239.61,18301.16,207.44M
2004-01-19,18301.16,18344.67,17713.04,17788.62,195.14M
2004-01-20,17788.62,18832.78,17788.62,18832.78,291.80M
2004-01-21,18832.78,18980.37,18521.43,18899.94,284.67M
2004-01-22,18899.94,18992.09,18397.45,18518.07,240.15M
2004-01-26,18518.07,18592.99,18139.48,18356.54,182.12M
2004-01-27,18356.54,18658.03,17792.95,17899.54,245.10M
2004-01-28,17899.54,18066.87,17563.76,17902.02,168.42M
2004-01-29,17902.02,17933.24,16982.77,17282.30,184.32M
2004-01-30,17282.30,17568.19,17051.05,17259.25,186.35M
2004-02-05,17259.25,17515.97,16961.79,17033.75,117.45M
2004-02-06,17033.75,17123.74,16677.66,16965.83,139.92M
2004-02-09,16965.83,17653.57,16565.68,17640.97,271.63M
2004-02-10,17640.97,17879.38,17370.48,17418.52,289.13M
2004-02-11,17418.52,18007.59,17418.52,18000.26,217.43M
2004-02-12,18000.26,18999.38,18000.26,18885.89,404.43M
2004-02-13,18885.89,19246.03,18720.72,19000.46,234.89M
2004-02-16,19000.46,19929.55,19000.46,19324.49,354.26M
2004-02-17,19324.49,19525.63,18968.18,19010.14,271.03M
2004-02-18,19010.14,19486.81,18761.70,19478.68,260.85M
2004-02-19,19478.68,19560.20,18559.99,18605.97,-
2004-02-20,18605.97,18710.08,18103.49,18603.83,243.58M
2004-02-23,18603.83,18694.19,18227.46,18284.02,175.97M
2004-02-24,18284.02,18680.09,18235.14,18497.74,249.47M
2004-02-25,18497.74,18751.86,18497.74,18707.11,270.89M
2004-02-26,18707.11,19054.13,18707.11,18771.63,317.04M
2004-02-27,18771.63,18987.79,18676.18,18889.20,275.50M
2004-03-01,18889.20,19008.88,18711.37,18786.39,177.63M
2004-03-02,18786.39,19356.62,18675.70,19356.62,280.83M
2004-03-03,19356.62,19364.62,19119.23,19171.91,282.58M
2004-03-04,19171.91,19327.44,18888.58,19015.47,199.20M
2004-03-05,19015.47,19220.42,18938.34,19165.70,233.53M
2004-03-08,19165.70,19590.30,19165.70,19495.36,347.11M
2004-03-09,19495.36,19826.43,19451.09,19488.47,489.82M
2004-03-10,19488.47,19798.79,19418.11,19798.79,350.59M
2004-03-11,19798.79,19861.67,19292.11,19381.40,343.02M
2004-03-12,19381.40,19595.41,19142.20,19364.41,315.06M
2004-03-15,19364.41,19619.30,19364.41,19526.54,268.00M
2004-03-16,19526.54,19526.54,19256.82,19321.60,270.61M
2004-03-17,19321.60,19491.46,19207.30,19294.50,214.28M
2004-03-18,19294.50,19619.20,19123.11,19611.13,267.77M
2004-03-19,19611.13,20023.86,19611.13,20023.77,336.42M
2004-03-22,20023.77,20396.86,20023.77,20167.21,382.80M
2004-03-23,20167.21,20457.31,19978.92,20185.78,389.55M
2004-03-24,20185.78,20541.05,20185.78,20347.82,605.30M
2004-03-25,20347.82,20501.08,20110.84,20472.61,439.35M
2004-03-26,20472.61,20913.20,20472.61,20836.12,609.29M
2004-03-29,20836.12,21314.98,20568.09,20887.00,518.96M
2004-03-30,20887.00,20896.54,19945.04,20030.71,421.09M
2004-03-31,20030.71,20283.49,19880.48,20190.83,334.61M
2004-04-01,20190.83,20447.11,20190.83,20322.17,285.99M
2004-04-02,20322.17,20549.98,20322.17,20485.03,266.98M
2004-04-05,20485.03,20610.91,20239.64,20330.90,231.34M
2004-04-06,20330.90,20474.72,20154.71,20272.94,329.59M
2004-04-07,20272.94,20390.62,19984.17,20040.10,274.17M
2004-04-08,20040.10,20040.10,19301.16,19419.79,306.49M
2004-04-09,19419.79,19729.87,19419.79,19505.17,191.96M
2004-04-12,19505.17,19571.73,19107.10,19259.50,244.91M
2004-04-13,19259.50,19259.50,18890.80,19104.36,249.26M
2004-04-14,19104.36,19410.53,18652.48,18678.22,326.81M
2004-04-15,18678.22,18792.16,18328.04,18687.54,238.92M
2004-04-16,18687.54,19269.46,18687.54,19269.46,276.32M
2004-04-19,19269.46,19948.22,19269.46,19935.72,290.89M
2004-04-20,19935.72,20026.31,19439.88,19528.06,295.99M
2004-04-21,19528.06,19533.79,19191.80,19270.39,207.35M
2004-04-22,19270.39,19523.32,19137.27,19431.50,221.40M
2004-04-26,19431.50,19600.88,18520.49,18586.46,228.81M
2004-04-27,18586.46,18586.46,17772.61,18217.13,306.80M
2004-04-28,18217.13,18353.14,18001.81,18229.71,251.02M
2004-04-29,18229.71,18229.71,17471.35,17737.88,231.98M
2004-04-30,17737.88,18039.33,17700.58,18022.69,229.31M
2004-05-03,18022.69,18348.24,17558.57,17678.25,208.08M
2004-05-04,17678.25,18244.74,17587.17,18244.74,308.85M
2004-05-05,18244.74,18373.59,18088.94,18272.37,324.96M
2004-05-06,18272.37,18371.27,17534.95,17624.05,354.12M
2004-05-07,17624.05,17624.05,16899.32,17001.97,225.54M
2004-05-10,17001.97,17001.97,16700.39,16807.71,182.28M
2004-05-11,16807.71,17227.58,16573.12,17102.52,268.75M
2004-05-12,17102.52,17413.27,17078.09,17144.65,194.02M
2004-05-13,17144.65,17144.65,16623.72,16645.92,154.58M
2004-05-14,16645.92,16968.30,16381.41,16531.26,206.25M
2004-05-17,16531.26,16775.27,15868.52,15922.44,186.35M
2004-05-18,15922.44,16234.81,15803.56,16124.30,167.82M
2004-05-20,16124.30,16389.07,16124.30,16334.21,160.93M
2004-05-21,16334.21,16647.69,16270.37,16628.77,186.43M
2004-05-24,16628.77,17167.42,16628.77,17167.42,300.41M
2004-05-25,17167.42,17167.42,16742.11,16791.05,286.06M
2004-05-26,16791.05,17271.07,16791.05,17235.48,296.73M
2004-05-27,17235.48,17253.15,16926.18,17163.98,218.56M
2004-05-28,17163.98,17461.07,17163.98,17327.87,258.50M
2004-05-31,17327.87,17327.87,16996.10,17081.08,153.86M
2004-06-01,17081.08,17339.99,16707.71,16766.78,194.42M
2004-06-02,16766.78,16925.52,16672.44,16867.52,131.09M
2004-06-03,16867.52,17055.70,16753.13,17044.44,-
2004-06-04,17044.44,17708.15,17044.44,17708.15,351.10M
2004-06-07,17708.15,18020.29,17609.79,18020.29,291.97M
2004-06-08,18020.29,18048.66,17593.40,17604.06,226.74M
2004-06-09,17604.06,17790.77,17492.13,17615.57,189.52M
2004-06-10,17615.57,17860.42,17602.87,17786.42,156.02M
2004-06-11,17786.42,17868.35,17527.43,17664.46,125.07M
2004-06-14,17664.46,17664.46,16999.73,17079.84,146.11M
2004-06-15,17079.84,17236.21,16954.87,17230.48,139.37M
2004-06-16,17230.48,17440.50,17034.10,17099.00,126.57M
2004-06-17,17099.00,17159.12,16827.20,16901.38,84.06M
2004-06-18,16901.38,17086.57,16849.46,16964.08,136.14M
2004-06-21,16964.08,17000.47,16749.66,16785.39,72.62M
2004-06-22,16785.39,17037.48,16663.97,16752.76,114.01M
2004-06-23,16752.76,16837.70,16629.63,16820.03,103.59M
2004-06-24,16820.03,17140.89,16717.78,16888.60,212.77M
2004-06-25,16888.60,17394.76,16888.60,17355.16,174.94M
2004-06-28,17355.16,17712.88,17292.83,17710.37,190.55M
2004-06-29,17710.37,17819.42,17479.56,17735.54,175.74M
2004-06-30,17735.54,17967.60,17677.76,17967.60,140.88M
2004-07-01,17967.60,18319.22,17925.30,18290.31,233.10M
2004-07-02,18290.31,18490.40,18152.33,18416.39,275.03M
2004-07-05,18416.39,18707.87,18258.50,18554.81,244.63M
2004-07-06,18554.81,18649.10,18167.53,18237.60,209.01M
2004-07-07,18237.60,18319.00,18046.39,18296.68,177.17M
2004-07-08,18296.68,18401.28,18061.54,18076.87,152.90M
2004-07-09,18076.87,18333.35,17994.09,18327.07,131.97M
2004-07-12,18327.07,18470.39,18285.28,18368.44,134.40M
2004-07-13,18368.44,18683.78,18273.89,18492.99,266.25M
2004-07-14,18492.99,18635.76,18434.41,18635.15,215.69M
2004-07-15,18635.15,18975.38,18540.02,18966.24,255.83M
2004-07-16,18966.24,19157.29,18884.07,19157.29,336.57M
2004-07-19,19157.29,19183.88,18803.86,18944.98,251.01M
2004-07-20,18944.98,19098.72,18741.88,18881.31,230.12M
2004-07-21,18881.31,19082.23,18613.85,18779.76,236.92M
2004-07-22,18779.76,18779.76,18540.61,18628.69,143.14M
2004-07-23,18628.69,18911.39,18615.61,18904.28,211.79M
2004-07-26,18904.28,19038.16,18561.12,18645.38,219.30M
2004-07-27,18645.38,18774.62,18498.46,18774.62,227.74M
2004-07-28,18774.62,19022.22,18741.14,19018.63,238.81M
2004-07-29,19018.63,19154.16,18944.91,19111.36,293.77M
2004-07-30,19111.36,19411.68,19101.33,19380.86,297.60M
2004-08-02,19380.86,19705.96,19380.86,19698.12,436.55M
2004-08-03,19698.12,19753.66,19312.13,19427.37,316.22M
2004-08-04,19427.37,19447.32,18967.45,19048.52,228.25M
2004-08-05,19048.52,19400.82,19048.52,19344.25,312.54M
2004-08-06,19344.25,19344.25,18968.10,19187.55,259.98M
2004-08-09,19187.55,19608.92,19171.36,19248.10,285.74M
2004-08-10,19248.10,19413.44,19051.53,19392.64,224.22M
2004-08-11,19392.64,19482.79,18848.73,18908.57,236.29M
2004-08-12,18908.57,18950.54,18692.06,18775.46,165.27M
2004-08-13,18775.46,18856.81,18599.81,18825.98,191.62M
2004-08-16,18825.98,18860.72,18651.66,18832.15,146.82M
2004-08-17,18832.15,19459.72,18832.15,19459.72,271.14M
2004-08-18,19459.72,19583.87,19190.16,19268.05,258.58M
2004-08-19,19268.05,19443.14,19125.27,19187.80,187.47M
2004-08-20,19187.80,19286.34,19052.51,19286.34,161.84M
2004-08-23,19286.34,19412.88,19150.88,19363.67,184.49M
2004-08-24,19363.67,19663.58,19339.82,19663.58,201.74M
2004-08-25,19663.58,19738.70,19477.84,19558.01,188.10M
2004-08-26,19558.01,19675.42,19383.51,19572.29,169.80M
2004-08-27,19572.29,19861.56,19572.29,19855.25,206.64M
2004-08-31,19855.25,20243.21,19753.42,20218.37,250.85M
2004-09-01,20218.37,20630.47,20218.37,20512.20,300.21M
2004-09-02,20512.20,20703.38,20309.20,20525.92,268.89M
2004-09-03,20525.92,20800.22,20470.14,20775.00,350.49M
2004-09-06,20775.00,20886.22,20574.76,20851.56,329.58M
2004-09-07,20851.56,21188.38,20851.56,21119.16,492.28M
2004-09-08,21119.16,21572.01,21063.46,21468.27,464.29M
2004-09-09,21468.27,21553.64,21213.36,21398.03,379.92M
2004-09-10,21398.03,21398.03,20959.75,21004.14,310.90M
2004-09-13,21004.14,21126.14,20866.25,21060.24,291.52M
2004-09-14,21060.24,21705.34,21059.56,21705.34,333.46M
2004-09-15,21705.34,21981.96,21518.03,21616.45,503.27M
2004-09-16,21616.45,21770.16,21325.75,21704.75,321.82M
2004-09-17,21704.75,21704.75,20762.57,20833.16,453.96M
2004-09-20,20833.16,20833.16,20041.90,20373.42,351.62M
2004-09-21,20373.42,21192.85,20213.34,21192.85,390.56M
2004-09-22,21192.85,21537.90,21164.87,21491.42,371.40M
2004-09-23,21491.42,22303.16,21290.29,22276.74,547.59M
2004-09-24,22276.74,22639.99,22177.18,22307.44,519.74M
2004-09-27,22307.44,22397.05,21972.32,22082.95,312.86M
2004-09-28,22082.95,22345.92,21802.69,22293.78,319.41M
2004-09-29,22293.78,22414.92,22136.86,22219.88,352.83M
2004-09-30,22219.88,22326.73,21770.13,21953.52,417.81M
2004-10-01,21953.52,22201.57,21611.42,21722.50,245.23M
2004-10-04,21722.50,22048.56,21558.26,21987.74,272.20M
2004-10-05,21987.74,22057.14,21431.94,21612.50,277.84M
2004-10-06,21612.50,22287.12,21592.86,22287.12,420.10M
2004-10-07,22287.12,22585.68,22233.52,22432.22,432.57M
2004-10-08,22432.22,22951.36,22346.48,22951.36,440.35M
2004-10-11,22951.36,23241.40,22672.57,22787.34,395.40M
2004-10-12,22787.34,22850.43,22117.99,22289.86,360.51M
2004-10-13,22289.86,22803.79,22248.08,22630.03,326.78M
2004-10-14,22630.03,22630.03,22211.70,22318.89,245.84M
2004-10-15,22318.89,22537.32,22182.36,22477.09,302.57M
2004-10-18,22477.09,22654.90,22227.60,22334.30,237.07M
2004-10-19,22334.30,22680.44,22334.30,22550.89,303.51M
2004-10-20,22550.89,22565.52,22118.91,22220.77,203.40M
2004-10-21,22220.77,22341.05,22129.52,22201.51,216.55M
2004-10-22,22201.51,22482.13,22119.23,22243.97,301.75M
2004-10-25,22243.97,22243.97,21705.93,21907.82,186.54M
2004-10-26,21907.82,22164.44,21731.15,22142.50,194.94M
2004-10-27,22142.50,22691.54,22142.50,22565.77,452.14M
2004-10-28,22565.77,22899.89,22528.32,22899.89,181.14M
2004-11-01,22899.89,23113.68,22723.45,22857.94,301.45M
2004-11-02,22857.94,23225.79,22711.85,23215.56,320.26M
2004-11-03,23215.56,23674.13,23211.18,23437.79,451.55M
2004-11-04,23437.79,23657.85,22961.79,23006.45,319.57M
2004-11-05,23006.45,23308.89,22929.77,23215.57,240.16M
2004-11-08,23215.57,23240.90,22530.43,22615.99,255.57M
2004-11-09,22615.99,22651.05,22285.54,22544.28,234.41M
2004-11-10,22544.28,22800.96,22544.28,22618.03,224.91M
2004-11-11,22618.03,22760.94,21959.49,22186.87,317.67M
2004-11-12,22186.87,22326.48,22021.52,22104.69,235.99M
2004-11-17,22104.69,22566.40,22104.69,22566.40,224.66M
2004-11-18,22566.40,23151.95,22566.40,23132.59,263.77M
2004-11-19,23132.59,23196.38,22897.00,23176.70,259.67M
2004-11-22,23176.70,23176.70,22808.00,22931.37,-
2004-11-23,22931.37,23515.04,22931.37,23472.44,289.25M
2004-11-24,23472.44,23705.79,23396.50,23516.34,292.85M
2004-11-25,23516.34,23587.90,23294.73,23464.46,185.53M
2004-11-26,23464.46,23511.26,23165.00,23293.21,163.80M
